timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
107.792534427,-1.721791170,-1.574449420,2.172854651,-0.601278158,1.409139051,4.116984200,-1.721775834,-1.574370686,2.172775507,-0.601278130,1.409154534,4.096977234,-0.000347887,-0.001775275,0.001784534,-0.000008800,-0.000348740,0.386086196,-0.000224717,-0.001151857,0.001159271,0.000000000,-0.000240925,0.459756732
107.808517613,-1.721796362,-1.574475918,2.172881288,-0.601278289,1.409133846,4.123070628,-1.721780125,-1.574393098,2.172798395,-0.601278130,1.409150004,4.104196072,-0.000294682,-0.001503741,0.001511550,-0.000007420,-0.000295404,0.376425733,-0.000288618,-0.001524781,0.001533884,0.000000000,-0.000298842,0.439400107
107.824572417,-1.721800308,-1.574496055,2.172901528,-0.601278388,1.409129890,4.128988726,-1.721785371,-1.574420277,2.172825575,-0.601278130,1.409144640,4.111010551,-0.000190374,-0.000971397,0.000976359,-0.000004711,-0.000190840,0.362818948,-0.000336591,-0.001723817,0.001727587,0.000000000,-0.000341348,0.413602740
107.840566889,-1.721802204,-1.574505726,2.172911247,-0.601278433,1.409127990,4.134661704,-1.721788232,-1.574434106,2.172839642,-0.601278130,1.409141898,4.114269257,-0.000039391,-0.000200844,0.000201685,-0.000000788,-0.000039486,0.345631540,-0.000339559,-0.001752240,0.001749247,0.000000000,-0.000340904,0.401892781
107.856131832,-1.721801369,-1.574501463,2.172906958,-0.601278408,1.409128826,4.140038921,-1.721793477,-1.574461285,2.172866821,-0.601278130,1.409136653,4.120550156,0.000148742,0.000759307,-0.000763604,0.000004101,0.000149109,0.325595460,-0.000319971,-0.001635497,0.001641145,0.000000000,-0.000314431,0.386369288
107.872270094,-1.721797331,-1.574480850,2.172886231,-0.601278299,1.409132875,4.145071396,-1.721797768,-1.574484650,2.172890186,-0.601278130,1.409132123,4.127277851,0.000358703,0.001830864,-0.001840895,0.000009558,0.000359587,0.303893560,-0.000247508,-0.001283740,0.001279568,0.000000000,-0.000248897,0.423122346
107.888161605,-1.721789885,-1.574442844,2.172848017,-0.601278102,1.409140339,4.149755600,-1.721800629,-1.574497525,2.172902822,-0.601278130,1.409129620,4.133912086,0.000570917,0.002913911,-0.002929738,0.000015073,0.000572322,0.282000696,-0.000100050,-0.000493721,0.000505716,0.000000000,-0.000103198,0.401200593
107.904060110,-1.721779196,-1.574388290,2.172793168,-0.601277820,1.409151054,4.154099194,-1.721800152,-1.574495141,2.172900438,-0.601278130,1.409130096,4.139957428,0.000760001,0.003878915,-0.003899905,0.000019987,0.000761870,0.261846028,0.000097676,0.000504492,-0.000510757,0.000000000,0.000095048,0.360335290
107.920820065,-1.721765811,-1.574319978,2.172724487,-0.601277469,1.409164472,4.158164507,-1.721796338,-1.574475114,2.172880411,-0.601278130,1.409133911,4.145338058,0.000895606,0.004570988,-0.004595680,0.000023510,0.000897809,0.245302121,0.000309646,0.001609077,-0.001619076,0.000000000,0.000308095,0.320277393
107.936720299,-1.721750869,-1.574243717,2.172647814,-0.601277077,1.409179451,4.161970038,-1.721793000,-1.574458424,2.172863722,-0.601278130,1.409137130,4.147805214,0.000960619,0.004902781,-0.004929241,0.000025194,0.000962983,0.229803571,0.000420813,0.002159730,-0.002170408,0.000000000,0.000419748,0.302706301
